plaintexts,ciphertexts
6A776886,fb741a86754debf
4A568857,69e84da42ac3cda4
8784A758,714b1f9e71b16745
68467657,e9bc0937f829a928
67677977,85465fd2b8bc11e3
75467678,bee117ef47ef76e5
6A485695,192f6c619cdde832
77586566,f7f9d3580b709281
77637767,a698a7c7947d921f
77898588,fe1149a839fc791a
89973867,a6345a6596544888
48758867,3886343e6cdbcc7
64666875,6bde0d83faefd980
88A9896B,35579b4e37f892f9
78853577,cc6eb827339cf15e
97876598,5ee7ce1e03720ce0
89577885,c6b1ee72d6e9ea72
75978685,b5f88ca077098219
67A87797,ac67fb43973454a8
87876858,aa0f37e06090457
68A89467,92556f40efb60d23
57678878,1c068c9d4c17a2dc
77585556,7a21d9536bafd046
6885A576,57e069e9b635e16e
97647755,e30b6ba0011ce4
9668786A,c93dc90a85048c26
77745568,9aba07a30dfc6e5a
66658867,38f37138ca451bd3
67564776,61678a5c725c2133
75587755,9ca048901a9a5323
75965799,583ca50372f50842
89687677,1ad7b36b82f8dbee
65766853,ffe2283eaa8260d7
978896A7,5ed016d9875a7ec9
88787665,753d1434d3125dfb
85738668,669553858ee2492c
77586588,4d68cadb2d83d7a0
587A6888,d8f229ec4c1efe07
96649787,9af2531f80bc179a
7A888758,e135fa2c6b021789
97677677,a0c060d0eadc73dd
96749578,adf3d1bafa74edc4
7777A794,5acb122d76039094
97855A57,880eb77e90751155
96998875,728a46b4b48bd4dd
86887957,587681b9ee9ca404
77767379,7a4f612c6ad95340
85886985,f02dbb411eca8762
65A69777,63fcc0a4704f6dca
65678966,cbe3ea3d0cc43bfd
47788B89,9f1da7539654f363
85878959,cd2278138c00ae9c
9977848B,b3fa1d237cc8dbe3
A4599777,65f95eb1691a8fdd
59888875,bd48c8cd315a1e22
66899469,ad9b8e9758bbdae3
378B8997,2b26e2306a17427e
48698887,1948d50e6ea70ca8
54568675,155e61708a15e6f9
85A68884,a7f121d4edb0a6e3
6496A758,42100cdf2aa435e
85577977,a169c135d580d012
76967987,1d97a7e8906db0d2
54867677,dd97bd72cac0dc34
77759997,211735a3a9158210
58877578,129520cae2cba7ec
74984457,ea0209d28ba7ff05
68659886,1ba4747be941a16e
86568467,64d1532f1ba4be35
876A8787,81f88a2f5bcefe39
76656797,bc784319f08fddf4
9867C887,87f04c5c018bca43
A7777798,7460fae41e73fbd1
66677647,9872338c84d8926a
998867A8,33544f61265c212d
67747799,404551aec0f53522
8687848A,16ecbcdcec4e5188
96778968,6f3306c200b97185
69779698,9546b684b86590d2
95699776,941d9095f49516e8
56869578,37f853a7f6b36e63
96778776,90f0101687961216
89A857A5,f2fe59af91c07c5d
57677975,aa8cbf48ebfa62cd
6878A588,524c9347746b0283
799587A2,fe2cc933823d7ec0
85487866,a4380662135c73b3
86487796,9344bf3bc115c3a5
78767778,2769ff7c97116cfd
76877787,89d65ef576bc41eb
A7659688,b611dc7d5b0d0182
67537886,5c40dfd2429383a4
58969798,55a42d4c91e3f3f1
B5965566,6494ac6e8e35c3c5
75969569,ef5c77f41b234bc6
8468B997,c6dd9a05399d29bb
7885B788,ac062714aef40eee
77775766,a2a58a106708813d
76676788,fd9dc4efd4630f80
7A779686,6061a23581bbd413
86587875,8df43acce69b6b90
96A6688A,ff38b31177768abf
73977869,8b704011ad41f1b
99477C98,eeaf267b3d63c23a
78777673,10c04aad385826c6
56878567,b9e37b6327af855c
97899968,2b9e0fd76d6e5ed7
A5697685,4a7ee64e17e3018c
98A89467,51ac886c352fa269
78787A98,fc7c04f2b4a612a9
55886366,f46b9b6101d6b704
79676767,c6589bb388dcd2d6
B7758788,1bc8474f63c567de
B6686AB8,78dd654aba4d2e0
7865687A,b2d15667ed7f91d3
67697677,9da6d2b5dbe62646
7786796A,bdd0a4461cbeee74
A7676978,af02a17ec5e30bd8
77988777,5ca91bbe6117c112
86987667,438e5634026a8250
96695556,881ca0728e9c440b
8668A6A8,3b930b3043216824
55878787,f935d1dff5721a26
67856887,ec6f7f9c0e460894
93578478,9f3ff0f73700ad43
64575667,d5f159b8327be776
86B77586,fbfe885215fd356a
66787867,873af26aefa5c7b9
48778678,f4cc37f82a513005
786587B6,6b149d943b976ec5
46777455,9672dfaf002f011a
97786867,6a5bd122042e75a4
68778935,fffe16f120ea89c0
667764B7,fd99e2157b19f683
75777888,c220da4489581e6f
7A755557,c613953513bee47f
97595997,94c86ad9f1be0d30
46684487,2d44cac7098f828e
79565857,c89e82377ca3b75
88677787,e4bd32e28104b855
77666784,66ff3c4d76a3edab
85755669,5d1230820223abc8
78778789,d2efda8e9bfb6fc2
68876689,24019214182902ff
97856756,ad8c9a17e2dc3c82
56797759,7353680c2274d383
577A679A,aff3742bbd0c0f87
C7685877,b7174373f3fef474
79798688,8418ad8d51351ec3
46667687,98fc7205ffda015e
68786768,4e39fb22bede3640
88878665,21d367a85baaa294
94766698,5e08323a0fb43982
77896598,d0e463ec4c2bc133
87768657,54d95682ab08714
A78557A5,a12362ae4fe5c312
7866796A,d02a6b156e1be82e
86756879,7ac57b02792d163d
77667746,321630db27e41bf3
68687667,9cbe8a7142d6e444
66876688,bc914a18c4e51148
B6998588,815317fab65cf7e0
988626A6,7652162a7ee6ce0d
79797978,595098be38c19e62
65774739,72c8a93d315ffbba
96879754,76fd24edd95047ef
97766865,88b1a6b5965d2e20
58864578,2cadb3561ac1ea66
77777675,38a87e2cc14e3a89
9A668695,282e8dab007ca07b
65687878,95f68f9ab899d36d
59788989,c5c1dcf7764498ba
56867A67,acbcefe52bdd250a
68466585,23660ce060c4377c
7898A785,595787292ab8c5f2
59977559,d54b0140d1063751
95677767,d5c17fc6ecb19bbc
4588578A,7900fc7a5d6496c6
76599969,2a1fd4c385cc7476
64467875,161ee3128e38c460
6A696882,258fde0ee053a19d
68857668,901eac76c6b3ebdf
786A4667,a63a596db924dec7
76676567,6b17607cd1fc2915
595679B5,59386d0fabc3292a
86758586,92cc4dbf5bbf86ee
76877675,a91f483ac11acd97
B5764478,d5474943530b9ce9
85988887,8dcb0f00db827247
97996758,17a4c3ced141d1fc
66887776,16166cefd38c5762
84975777,93231538352d6961
77967677,bfa0cc611f6bb78
9788A699,c5b7ae909de21ad1
59955789,33379a691516a531
98987864,1425271c8aad6667
56789689,305a22c057ed895
89888548,aed46218ca55604c
77799778,ef222945945300fe
88666666,6fa4bbb87ef10a01
54767878,bcd71e4b9bd34d0a
76559879,fe39c41561146e92
89675487,91c5616e70f286f6
A8848576,140fae67e7822087
67894746,7014f7256bf3e84a
75787897,cd46d989cb5ff228
68A7A8A5,698ecbba6361f009
85876997,560c20bb9fed431e
85678668,255f3004900f1014
57797678,9d5e48943b787c0
86669568,6489c89cf97d7594
76747755,f50d8bb2869bb502
88766857,12230211e17fb184
78897576,69230594d135de75
886B7959,9acc826f22890799
994A9A76,e9a3798fc28aa760
89677776,ee008c8aa6432dc6
79587778,7b7827a1fa9f02a3
57585677,520df92c1ca735c1
69584B78,4834dd4077d43906
97887786,2b09f2856b70031e
56764497,2f07d09e370134dd
87886548,52fc060b7a909401
67788398,127ab5b3276a6d8c
76788656,78ec5e0d8fc27025
85566B65,acc22a7e5d754284
56886877,3aa0eb17466d8606
876974B6,7b1cb7c6f313ac13
7A766788,12058fa38a0e8d2
9568A877,757254de448201c3
67996985,13b31bf103aad8df
8A978777,c21b1752847a7871
58794757,e4104ca41ab19b70
7877875B,2f78e2bb0fa7bded
B6976857,75e76e3da95f0a7c
76667A78,5f8acedd7d2b4bb7
46867778,adde0832447fb56e
87666775,4dc72ec8df6eb71d
66A78988,50c550d8ce1fa2f2
7786664A,f3a186bdee96732
95779878,539dfea7e75f874c
56957656,79bfbfaa118cf137
86766786,476388bdd2d446ab
96788774,d9c6ea249507865d
53689547,c572b76424174a6c
5A576885,d1c3c5c70b018e55
58677677,d2a6bb5f7919d1dc
78757776,1daa112396d8df95
66696757,7610d6525aed9e74
8876788A,9355639b6cbbaa21
68477686,251220336d5fa09f
88488586,78841fbe5140eaf9
87986686,703d9934ae06e9d0
86788687,9d9a70342db3d75d
78878975,13d1aa4b71096b68
68868B8A,5f63f8a9e7eddb6b
54685878,da7912a1741ca627
83878587,e2502e98c198a4
75556A68,99b5169af23dc7df
67968798,1e212bdddf1063f3
56956547,4f4af6061c4ec9f2
69788847,75de99ebbc65675e
7A896657,2257c3442170d740
564558AA,9804538f240f27c8
97379786,da11d1d95a9801a3
74756875,604c82293b2d9754
887665A8,e626eb9c0667a2cd
68577857,31a97d6959d8ce39
79C86885,8128fc302b4763e1
98845688,c55841dc46bc41ee
66877868,da535241ee874360
668A6668,e4963c436c9b77ee
936856A6,82a09279e44776f5
77778774,899945482b108b58
74655878,51a9e501bdb5d996
88767586,b349a5269b7fab82
66957665,19d3f6548abd6f57
76A86767,a18e81398498a354
66777A75,20aeff4b5cbf68d
77755688,ae5c0f48a0c3eab9
79567767,71e43ecc508105f1
68778558,68cf508c0a45f9fd
98897698,78aa07af6c202fab
69688978,2de4b232a3d84855
98869688,5ec77209f904f15a
87577499,13b6b9d5bcf6729f
779A6978,197bc2ed72dfc97e
A7887779,f0189e86f128c220
66886966,4788adfb1bae31aa
9777A68A,e6ba42bc3a7dc399
96797687,f441f63e8b0c2b15
96678964,b42100aa56fa2b4
64677968,883ef7c76fc4c7c1
77669786,1ba775bd613c1577
677B7789,b3422417a3b5ca28
97747567,cadcd220e62b2093
88798748,1e84795187c63dc7
66A98997,b1f657113888cf4e
AB787768,1edc713cc10d9dc7
75688678,6fbaf8c4c0f61b28
58776958,1f641dad353694c6
57588736,b76af16436689c4b
86486646,20f12bcbef5ec11c
58669658,fce7b73e05544719
65656776,b41a46cf0bee4286
79596779,45eff2cc2f3735f2
797A7687,219ab76c0692eba2
97898999,cd96f3950010b131
78467668,676c6a081bb00627
45678A78,90c4dc3f04be8794
A6879698,8f587e798d51ed6d
67588767,9db0d79833587946
67797579,e5b6f74b4e0db278
58787889,15ecfeb5913488f2
67554675,b33d5002664c7b7e
7A649778,690c741355febfe1
65849787,c7d732abf1ded425
976786A7,edd7aec5703a02bd
89689898,9047d4cc1a20cbc1
47957658,e54ef34ee9f127da
68566976,26cc1fdc891fa70b
64485869,8223aed5a5ceddb0
8687787A,7d3f6e03a2adb3ef
966365A6,f80b02618c4539aa
79759676,297022991ebed277
67459766,bc6764de9352439e
78646969,846fe33b9583f84
8875747A,3955347f3c86efa4
5A867879,e220f8330244d799
76875686,5078217001c4c5
35557576,72c2423146f9f516
43586758,da68629fa0fd622d
75457958,906bc17b95626309
58878878,da508b1b4bf9ee5a
77776987,589c556a108a3dad
77995877,f57a1fcdec790ecf
77756996,a92e8bec8c8f699d
A6859765,418dab0eaffff84b
74788466,d570789207621982
96978577,c43ef3af7a6c4bb1
79963768,7acd4b6bce9880c5
77786869,f776e5dc9dc0973f
38637666,3b0e73f0edb4817b
7A74987A,531631a49c0a56ad
96784658,50fc0b4829e28255
67686787,809d7a4b45588c52
57776564,486d5d2abf0074aa
86877967,78113ad76404d06a
78774679,c5ab01212f6ab15f
56677967,cef38f29d68cce35
79876597,5bb9467047e45a7a
97657689,b3e5d1aa207eeef7
47646675,a84178f1c1fd0b6b
58697958,187bf3a9c41329f0
98547779,23f7e3a4dd86c993
47785677,38f44970d92ea26c
7677898A,6bf7357c55fa3013
6666A866,562e4e5f8e89e453
6A473769,198bb6bed969dbc5
78977787,f2b6cbfc5b7c35c5
69778757,7df4a6e483874530
696897A6,776e3cf1fa40d494
58966789,bc448a860cfaf352
8746A865,e16af307029306fd
47988677,310eaa741a5ae842
67747797,e3275f888ecf44f2
7A675A97,d3b5155c7fe3760
7778A58A,3abae7b798f93165
88667766,44371bdf15e23913
67858887,8b4c326cce5ce540
65789A88,264c494328970053
355B8755,b6ebcb7a3f6f535
58867798,4272eae775e71e3b
787683A7,da296c9bbb3b0b1d
66946778,2023209c46254acf
66655866,451a5696987cf729
4A88897A,203edf04ff4b9eae
79766786,fecbe51f901c6faf
7A846869,14740c53e49b198f
44679986,f7abee3a095c7937
86786998,90b41c9f7296e3c4
67698386,eda91848048a6b2f
57977698,ce564b2eb79e5d7
A9958798,6bded68536247bd0
76867787,d45ebc655855254a
88877847,48bf00ba1bf1a079
79788858,9a057f77fec4787f
79787876,ff1c2af964f127d8
76456466,e8916941bda16f9
87847887,d387ef451666557a
79686885,2d7ff1ac2b2e5c94
9A688769,fa7f6363fe598c9c
A6866688,ea4014dfe517b304
75787697,c1b872ad2c770524
7587699A,5a77d08f7e1e970b
78A86789,3b23c8e87c034111
67866A86,f49ddd27641cc93a
63597469,c9c1ec8fbc5c1339
79A77886,63b77996307cf254
76767868,bc7112828705ad52
57855795,65299b9e26484ac0
78597678,a9ebfaa1f69fd5b3
79757568,10aaabe23e082238
85858857,faf94752785ca519
7557A766,83366bf0c617d980
67797936,c16a7d923fd2cb8c
97967768,9ad77d8d688854fe
4B39A597,39bbca41a36a8ac0
66778676,b1e44e4423da7bdd
797798B7,2a1a4527068ac4f9
87868776,9dea451a79f56027
87695A59,1c899e82088b7f4
58567856,8cbcf11f2ae02a6d
74796783,12d47dd266a0cbc4
67686759,b292b3e9043141e3
76676777,7274c358c2090c03
A8656687,6f91909bfd9f90c6
75A87875,7a05bf89981a8200
97455678,2c9a2675793aa0a0
85985994,485cc08bf7d13b6b
98876466,f2d531d6aee9f208
54487467,319947a17016edaf
65468975,17bce3ef9c2a4952
78A73887,ff57b4fe59072e94
59478876,c24c80eed796394d
86787579,d578450451cadfe
68768877,1341ff01f55104d9
76765987,a9dce8cd17d4264c
66747577,2c2b441c80615709
78859868,c434deb0ab15f3a9
96765666,713e6706e913e97c
25684776,f91086beb88ac1da
5D7A6575,7594f314160f07b3
76897785,944d92bd5e199a44
7577785A,17e74c3adf67f6b8
78797675,dda102e97a8e5bb2
96876788,68c98b9e7d33b6f0
46946765,6d5d1b3cd07adba7
669654C7,61950e550cfa7d23
66768587,23e871d490e8c919
677A4887,13d6f15e8cb689cf
77696779,2862abd02814bc72
98776689,c49bff19bc816501
A9557755,ce7a2366039f0da0
46757653,8557f16b20471da
67868676,f8ada73d870c9679
77777676,4d4b98857cf8a4e
57669759,78e24874f21de66b
77688998,f9d44734536ff2c5
75979757,c22205ce54d16744
8666A465,afdd02f491962706
74647777,273253bdfdd4854a
88878596,15e2acb1db43def3
78768776,85b877cd6942b129
98789978,307ea669a8766d48
95884B96,59e869f644d427c0
7A646836,e4f9db3b8c6206e0
69776665,f2761d818cb69a93
88486678,bb0642e219c7c3ae
78868697,387f37fd9b996c2f
47667675,5bcfd425bba395fc
85865887,c378e201d21eeea3
879667A9,c7d3c30230d25b05
99666675,f4a9abd37d6a13ac
69558737,c86fa9ce1f77c4cd
77749755,34e6da28cadf9351
98677787,6775f6ee4f13cae4
76646768,ea7b8776f20f35cc
98746778,19aa88e820999788
76A76588,c512bc4b72456ca3
85786666,5821920e995bd8f9
A8689976,56f0d44be8277a8b
89656865,969637e1921e83be
58567756,c7bbcb70821d5140
68756867,422a3fe5c27af45
6956778A,40660669fc10de44
7AB78877,6510858673c1903a
67768887,c63e600564b081e0
85747797,15732ca7a2927078
69777868,288615a056c3b2ca
5866566A,c4245d2fc0ac8ed4
86885899,2e01bb558d6caae8
7854467A,ef537fb9cd07e5e
7A377847,da55f56d61ad975c
86578A9B,47448d34a1260410
577764A8,469aa28f087523b6
86477567,f5dedaa82546384f
57695473,1608b172b8e0e99f
84867776,8b3cf127b29cb900
75698798,77057e92cd2239fa
66876858,d9979580b957c2db
55789999,437641e7eb7ff38
69747449,86860481ee700228
79566696,db9870d14ddc27b1
88659888,b8032995f3cf5f46
88799888,2027620631fdc374
58747577,da5268b1a83f3416
86788657,41c2ee0b1696ddc
55748876,a8bfa66396d25712
57777688,cee48a4e072bde7f
963568A8,2de0d72651a30198
47895757,90ab9cc864e2dc5e
88578765,c5471106385702b9
96C86977,f782d2c645f27b3d
56665967,4366b8d00b180331
89766788,f93b84d0551de48c
5577CA98,5bf80a1ddf49683d
66A88556,98b2fa8850cd140c
68587577,c792c9b26c5224e6
5B578865,479fa44d2f8f3adc
88555888,ddb341a0295967dc
757769A7,d14f0a6c7a3c0fc
89547586,c4971fdda9b7cddd
55668679,bcd69da600d6837
76868756,2c49b41ccf799aea
76466689,b65daa3f22665343
55657888,397c90ec1c32b097
63798669,e3ea641b610ad5ef
98778766,ae33b2898338f83f
78884878,4fdde94490360e63
89774749,2a3a0bb3d9fbb82
768658A8,e68d8e3e351e8a53
78968587,f2fd8789e5a051b8
9A777A66,130387cb86083440
79757998,6b9e31022272401
77997775,9476ac9e5f353e9a
75786678,44f5b4a38121845e
56487775,9d36a9c9a5f26fc9
9895B648,32dee6c52bd5b4c8
97677777,dd3602c257c1e513
86768977,a9b2f12974b4422d
85796977,c16e93d120ec8f29
8B787967,49b4e99d0e8a0132
76865886,dc5c8f4b6ec635dd
86778797,4e88db59bd62ca9
A6A67787,a7bfe311477bd953
77867658,fe5599728f2b8b34
55757675,5a49ea8ae04a6acf
59775888,e634dd6e8aa485e5
4A866657,29c5bc7187d03827
87857578,49f1c737b53d4316
77668797,4b7939b687b0ee52
54877575,9a22a4a2bd449498
56766669,dd9ecdb1d6f287f9
95867759,aaee280728307357
87756A65,6ed75e9becf08fa
89996945,bed4d4cc69c4db83
AA687844,27ef553cc8c30e6c
88787887,c43fb6c449fd4fc1
8778A778,d38135021e431825
45568777,d05e75c5a88272c0
66966675,13a8132dc9fc4577
947678A6,808d4fb0ba5d1518
65968778,11f4eca9b97e7967
86946686,6819eb3b0d2ca8e2
79656765,5672b888f248a45a
68958987,b3c2e7592ea9b0e3
98484578,b0e9debb206b0cf0
76956A67,11995cfc03ff46dc
6666B875,4c737b283d9e9e04
76885A96,c1ae9569107aeab0
68767587,2e815312b546e050
95987684,dc94f9ddb73bb42d
67856478,1b97671f9cf9d74
768A7697,c5f5cebdba413e94
67889A56,931866740dddb850
685A7669,4bfbbff2bb1a7da2
94998978,99b00e67f73f1ccb
77588656,4086454ef855c195
86749679,64165721da1fb2e7
98897866,5a7df4c0a77814b6
78367858,8bc89c0d4928b6f6
52677788,3e9c77c7e5225aa6
87757887,79d0d446fe2b69ee
69797B84,3958073f8893b664
A7686668,122cd2752467d596
67988676,9a01dd2391a01105
56788865,6dcdb100d62afe88
A8966656,e920c46466ffcaf0
98898775,cbf1f0a5c066147f
86666567,833c8c7363229787
75787688,74804b3b849f639c
66896746,6fa6de65cbb0e235
77596856,34437b6de8ef86d
8A777486,219fd44409ba8251
68778886,8c556f1c86c781c7
47499797,fcb353fd414cefd9
9675A798,39cd523650ff92f1
67978685,103e04b00b61a0d5
76688787,98fc58e1ef8fec20
684566A7,7fd47a5c95b64e2a
79988978,cd8ebc21d8e92638
56996875,454021cc7b265959
68764684,34f7e977e0a30c86
77798888,2d45971c24e729a3
9855A9A8,c0724d2c3d404ade
47789563,3abbb465bd3e008c
7876A65B,e424c10f4e8ca577
87788937,21cd3ae1146c7f0b
79877778,76e1bddd3098f429
84786665,77a0f9b80acf2c3f
885A5767,b6cea8cc69a608c1
87668737,e5f718cfacc772f0
96654676,d416062b85170f81
85976575,5dfe2a9af0639a95
95877796,de342c33dec8def
86A76656,148a26c0967dcb5d
7758898A,aec1923b7c6e17a6
96969958,a04fd42e5ba3edbc
46987865,c6f82da0bf126796
8A856777,6e6f5621dc30f396
57786999,f370df61a81c8148
48775478,311f002e7aa7079a
79667448,afb70358bbb9c3dd
868A6696,4a9182794658b0b
4656A859,7bc57c72d547db54
88658877,ec545fb8ef9b855b
88775776,38473350984c6027
56785659,79da82ea2a7da8d6
97796487,9fc8cab1efae3619
784A6887,39e33a95503535ca
77775898,94c7d9802c689cb3
76868488,d209dce3776f97ae
68886685,9881f135a726d7c3
78687697,830e5d80bd051ddd
7676A789,2efe4a9ab68dccce
A667A985,d701489d5ec8d7c3
57979685,81edca8ff714f4dc
66686878,ce1b1a4bdc51a329
67987779,24190b0dce6d404c
67689468,154fddb4f6fe04a7
75576778,67ecc0eedd4f865b
56876799,fd68cdcce7a5257a
77678867,f32732e27b09eabc
98768588,1fa2b1d918bc67d2
76867948,d890513c2d4ca236
676967A6,c339989e64e5d39d
87497486,62b871258bebe52f
49785797,f0df4fc7d179a4bb
76774845,d2fb61afad03c238
787A6988,d94bd41655b74c0a
A869655B,d8445914a4b1b710
79888487,a0f44d066f741145
97575669,a2bd5627b2fc8ff8
97754587,8fa10e8380791e74
A4674659,844ae44bae988c00
48787876,1319ec156989bab5
85666575,a938932c3e9f492c
77956857,bd4c1e3c65d248e
3746A885,718a3a9bde60cd96
87576987,22aae7adb01c9df0
55778485,77718924445cebfa
95869776,b2a2a86ab6bed0a1
79674678,24a25d3fcc724b92
76576686,f3bedb6847f246f1
68968647,79c8ac0bb8802614
54788765,94f513af10167fdd
67967787,2398bc87fe47d0e0
77652866,4a82beaabfeea176
99868579,27b9744ed0dd4cf1
7677B564,d83c32dd21bb514c
7A975678,f78b4616eb22b24e
65777789,3485f3f22f62eb80
A6675678,b4c19d0cd174b6ef
575A6856,8d01e698314d24c7
B6777785,1827972f59535cd4
86857889,9e8e2413f66c74d4
79777678,78e35640002a15a9
A5757957,c8363da5d60d539c
879568A8,f8b7f85f906d8623
78696787,f9838180bebd59c3
687989A7,a76bb24b0ac704e4
96556688,835d03ced4d4437c
867A7589,1c64f870422812ba
55978787,3c336aac858c7702
9985B968,e26ab106ffc3d1da
8758779A,6c57a89ed0bb561b
76577766,b02f09d3bd538860
A9697678,6f10c7569a29c99a
4684579A,d2a5042b45657959
75766757,363220d4b0fd6f84
67676967,dcae778b4b9cb04d
59A85958,afe79ebe5607c658
77647985,6f5cb405f451de5
78566475,e8ee1a1c3dad7829
77586867,aef66ecb2867cd0c
57568588,83387958d1a6627b
657954A7,c57e7c85e8b9af5c
86A86875,d7270ca98b76605f
75967576,7ee96f216d3ad729
77868668,dd32690380c8836e
78668679,3d2444eb42b2ce82
49648667,6ffddb460f35952f
78795585,d44e53239118031
6776A878,68a7d99d2476052a
66A73787,37c8d0b40249290d
796A5778,816ae517ac7edc48
55956677,e9d401ebba557962
75987676,477bdd77ac7899ef
64565858,4eedcc6b7305bba4
9688785A,7f13d71d23b8e55
76588775,2e4fa0540f8b66c8
6667869A,a400618d3353209f
66768679,4f3188a6e6a6f0bc
76958947,a7ebb418fb05e8e5
78775599,c7b4af06dc97b75a
66384868,b6a5629faffe15f9
67747867,ca531d1d20b98161
66787767,fdd1111fc8edcc1e
86A66858,ab08da88a799590e
98947655,f8572d7106a9bc97
75873589,55d7e1fa2d96fd62
B8856858,9e9c202fe9ccf466
46776766,d0bf123db5e9c252
67577755,e106bfc0757869d9
76857858,68e600dea57572b6
747786A7,a41bf750d3a14a9e
74995486,2e19c799d3ebb099
76586679,bfa2eab8fddbfa93
66697686,485f85187352b07d
98764787,e62f33ec159c90a5
87964587,fd8b62a46cae21eb
88887768,8eaf6e40256cf302
57387898,541830cc42665c0d
86778976,d65e24a749c44760
58677756,2140468d259a9c01
78859877,1d35df3fae798966
79789776,12f9cb041fdb08d0
67767857,7c01054d47643e5
74678877,375bec8b0d4449c8
85875A66,998bca9b3b32e0b9
66857754,306afda23c61a5b4
85558899,7274c398b218980
9677A858,fe4301bb9d4e4666
99698769,9df6fd38069f8f9
6676A867,ae6d22e938b4b0b4
69786575,8a457699881e5417
66769977,b3131d1f619d314e
47475688,71def1081484ad22
4856A775,bae5d04e9e5a5601
78997686,e09899aabaafebfb
38356675,41e2efdffd2a147b
878577A5,4ce010d72edcbc6f
66946779,1b9165ef1d3c123b
7378A757,47ec1a48d3d7feaa
88877754,ca4401c04b394c6
98A7666A,32bc7e32599deb50
68779758,a9e12ac64d92e53e
96969568,4594a163ee59c437
77775586,94a79f3308db33a8
77676596,c9df813e299c035
69457756,451436efb0330bc7
69887786,ac1813920246cd7a
7576167B,f0dd736b0fc7d4f1
67666759,13b6fc1fb092cfb0
98668797,7aad2c35dd093a00
86486567,1ade83d469f6265b
57866867,a74a5b7c8419976
78486873,af516a0f1fc75cde
74666656,c1e4b68f530bddac
67848885,b072cf41e089f111
989868A9,427b38cdc7322c39
5768A879,fc70ba61de1b0db2
6A878877,d85492554f6b9423
77875768,94d6c1f69d13fda9
56578567,ba19de2398001b93
86865777,ad6c06aa4d71d037
89567897,d65197f954c122c6
77A75756,9a74ee49055c1db0
78598668,2073ad9869cc867c
797A7697,8d71077ba7811c37
87678786,9c30d87b3d5a446
56875844,d456155802c626c6
85658858,d01a15b7246e9010
B59967A3,a21c06064c29c52d
76A57877,1eb7dd74ebe6938f
87578776,eaa65eb594b26e41
55787996,cf07f9850e389710
967686A7,bf6de6d9fe911eac
76785598,2435a0f85a205396
75868A87,c7c563426214e95d
98766867,bcb10fb57957caac
49769579,87e0696951fa5c5d
966A7885,4458e63f7eb6252b
7A459777,16844a0b3bf75b2b
6647579A,43913dc0b67d3647
79875A78,f0c2fdb96a278074
77556A69,6c7363dce4612e5c
58677A95,7ef382598faf7fd8
886776B7,c31b75368302b9a9
87897466,23e6ef1f5c1e1983
75868876,d8e6f9f5824e9aa4
57997988,f80d8548bd84b039
58696778,d369a088adbf0cae
68779858,95844c1f36638f11
